-650,-800,0
-650,-800,0
-624,-800,0
-597,-800,0
-571,-800,0
-544,-800,0
-517,-800,0
-491,-800,0
-464,-800,0
-437,-800,0
-411,-800,0
-384,-800,0
-357,-800,0
-331,-800,0
-304,-800,0
-277,-800,0
-251,-800,0
-224,-800,0
-197,-800,0
-171,-800,0
-144,-800,0
-117,-800,0
-91,-800,0
-64,-800,0
